t,V,I,P,D,P_gmpp,G1,G2,G3
0.89,29.085600661916416,4.500836672617265,130.90953810425438,0.2199745242222594,143.85124324192384,1000,700,300
0.9,25.505327303106437,4.620847415965276,117.85622576190798,0.2199745242222594,143.85124324192384,1000,700,300
0.91,25.02078999402739,5.312387420721377,132.9201300207824,0.42589368709416386,143.85124324192384,1000,700,300
0.92,18.804702137738882,4.21624520496437,79.2852352190248,0.42589368709416386,143.85124324192384,1000,700,300
0.93,17.96344612708441,3.6371438491739765,65.33563759109315,0.4137701762565388,143.85124324192384,1000,700,300
0.9400000000000001,18.211706552439004,3.80804063575396,69.35091859811438,0.4137701762565388,143.85124324192384,1000,700,300
0.9500000000000001,18.24530494742081,3.831169000769988,69.90084672415391,0.1,143.85124324192384,1000,700,300
0.96,27.621721412656726,3.290690529392351,90.8945370581434,0.1,143.85124324192384,1000,700,300
0.97,28.89068139072387,4.974051691486648,143.70374263973187,0.20513414748211553,143.85124324192384,1000,700,300
0.98,25.92220881903948,4.792804610646424,124.24008194603182,0.20513414748211553,143.85124324192384,1000,700,300
0.99,25.52046974277046,4.443259136987853,113.3940603647869,0.40040044468692026,143.85124324192384,1000,700,300
1.0,19.628404710415168,1.9462043665796287,38.20088695640215,0.40040044468692026,114.93147733249515,800,500,200
1.01,18.831000420412824,1.3240982524346114,24.934094748264055,0.23187832847164302,114.93147733249515,800,500,200
1.02,23.754929522141314,4.260241356090818,101.20173316124911,0.23187832847164302,114.93147733249515,800,500,200
1.03,24.421310861760738,4.252422917158999,103.84974197561533,0.14295613807286373,114.93147733249515,800,500,200
1.04,27.166593992547934,4.013430490235163,109.0312366455313,0.14295613807286373,114.93147733249515,800,500,200
1.05,27.538127662617715,2.169310195074666,59.73874109178429,0.16989423823580355,114.93147733249515,800,500,200
1.06,26.784073468839953,2.4821220825712693,66.4813402182189,0.16989423823580355,114.93147733249515,800,500,200
1.07,26.682023330949285,4.188080844519012,111.74647080535807,0.31556433983825244,114.93147733249515,800,500,200
1.08,22.318697042979906,2.6549537368038356,59.25510811485222,0.31556433983825244,114.93147733249515,800,500,200
1.09,21.72818504394381,4.131231287682326,89.76415787809184,0.1,114.93147733249515,800,500,200
1.1,28.084732142672067,2.666264813108988,74.88133309759753,0.1,114.93147733249515,800,500,200
1.11,28.94499724468532,3.5671444568744364,103.25098647562508,0.18433228698651563,114.93147733249515,800,500,200
1.12,26.543371647843376,4.194904551199552,111.34691052971932,0.18433228698651563,114.93147733249515,800,500,200
1.1300000000000001,26.218346967466474,3.8464618776312935,100.84787210486982,0.11580918054918891,114.93147733249515,800,500,200
1.1400000000000001,28.22036839388897,2.0978138555036834,59.20107982411851,0.11580918054918891,114.93147733249515,800,500,200
1.1500000000000001,28.49131253067962,4.03355670627435,114.92132472868121,0.1278984225874872,114.93147733249515,800,500,200
1.16,28.167012159283736,4.073473318593542,114.73757249534216,0.1278984225874872,114.93147733249515,800,500,200
1.17,28.123122876667136,4.07837382939666,114.69660834110576,0.1,114.93147733249515,800,500,200
1.18,28.950192865544206,3.4363340791196437,99.48253434095594,0.1,114.93147733249515,800,500,200
1.19,29.062124616745386,3.7427591609575868,108.77253314621478,0.17580861336279113,114.93147733249515,800,500,200
1.2,26.813728660777635,2.048800446271742,54.935979246410625,0.17580861336279113,114.93147733249515,800,500,200
1.21,26.509441357248686,3.700719290462111,98.1040010101443,0.1,114.93147733249515,800,500,200
1.22,28.731804820060024,3.1830515174568843,91.45481493176707,0.1,114.93147733249515,800,500,200
1.23,29.032569008754297,1.821173850307654,52.87335548599573,0.1,114.93147733249515,800,500,200
1.24,29.073273015418664,2.9019594469534455,84.36945928095088,0.1,114.93147733249515,800,500,200
1.25,29.07878170368945,2.4865003610026064,72.3044012037398,0.1,114.93147733249515,800,500,200
1.26,29.079527223576843,2.4302740879320086,70.67122150077223,0.1,114.93147733249515,800,500,200
1.27,29.07962811872196,2.4226646893407975,70.45018822238946,0.1,114.93147733249515,800,500,200
1.28,29.079641773395,2.421634869227296,70.42027450309202,0.26,114.93147733249515,800,500,200
1.29,24.30225662890289,4.253819742360775,103.37741903194511,0.2279992152910908,114.93147733249515,800,500,200
1.3,24.611208686096244,3.266549464348586,80.39373055053896,0.2279992152910908,114.93147733249515,800,500,200
1.31,24.653020800263043,2.9634405970074287,73.05776267836806,0.45791545925614136,114.93147733249515,800,500,200
1.32,17.79368649662741,2.7476872608255647,48.891485709907,0.45791545925614136,114.93147733249515,800,500,200
1.33,16.865376545830266,4.092915165043808,69.02855542860284,0.4181400148432048,114.93147733249515,800,500,200
1.34,17.927385272941066,2.4134406703095443,43.26668073002434,0.4181400148432048,114.93147733249515,800,500,200
1.35,18.07111252482436,2.0541229171423363,37.120286375499624,0.3106142903737481,114.93147733249515,800,500,200
1.36,21.30113887713098,3.745050669459263,79.77384441204411,0.3106142903737481,114.93147733249515,800,500,200
1.37,21.738275408382123,4.106005418394693,89.2574766133731,0.13799921529109077,114.93147733249515,800,500,200
1.3800000000000001,26.95149174465749,3.2482405138361083,87.54492739331587,0.13799921529109077,114.93147733249515,800,500,200
1.3900000000000001,27.65702385410105,3.567357340663875,98.66248706684328,0.558368834189256,114.93147733249515,800,500,200
1.4000000000000001,15.200830058554217,3.0667283803264302,46.616816945087294,0.558368834189256,114.93147733249515,800,500,200
1.41,13.515067543183749,2.0568778338304945,27.798842852296612,0.4543715966000818,114.93147733249515,800,500,200
1.42,16.392143458880003,3.801168708197131,62.30930277617295,0.4543715966000818,114.93147733249515,800,500,200
1.43,16.781513342823995,4.041213808964569,67.8176834563435,0.1,114.93147733249515,800,500,200
1.44,27.415272926922476,4.143030931726155,113.58232373795447,0.1,114.93147733249515,800,500,200
1.45,28.85439579210649,3.8332931550314058,110.60735788244881,0.10991019402495811,114.93147733249515,800,500,200
1.46,28.753254692506566,2.109086787669548,60.643109574463026,0.10991019402495811,114.93147733249515,800,500,200
1.47,28.73956673314535,2.794423523976312,80.31052134798841,0.2931779932363411,114.93147733249515,800,500,200
1.48,23.2655817687407,2.1102438351975357,49.096050499769234,0.2931779932363411,114.93147733249515,800,500,200
1.49,22.524758463150036,2.139801040167932,48.19850158897987,0.3428938315392852,114.93147733249515,800,500,200
1.5,20.940050186089078,3.2279471859551805,67.5933760719465,0.3428938315392852,114.93147733249515,800,500,200
