t,V,I,P,D,P_gmpp,G1,G2,G3
1.28,27.787961045176353,2.8242781212967545,78.48093041533807,0.6095693498571635,114.93147733249515,800,500,200
1.29,13.689771245653022,2.1596633370798948,29.56529705224739,0.31582937101109626,114.93147733249515,800,500,200
1.3,20.552473449148998,2.672911025120105,54.934932875718594,0.31582937101109626,114.93147733249515,800,500,200
1.31,21.481239195627655,4.002966534412279,85.98868161780284,0.13277881914895576,114.93147733249515,800,500,200
1.32,27.072579754907782,2.7361712167110595,74.07521348749322,0.13277881914895576,114.93147733249515,800,500,200
1.33,27.829285413170318,1.2958135359910967,36.06156473534568,0.11322210842282328,114.93147733249515,800,500,200
1.34,28.515631734246494,4.030250556868214,114.92514067639586,0.11322210842282328,114.93147733249515,800,500,200
1.35,28.608518608007746,1.4934432278101,42.72519837280839,0.2289004479362029,114.93147733249515,800,500,200
1.36,25.167088263754888,4.006469521552509,100.8311720749558,0.2289004479362029,114.93147733249515,800,500,200
1.37,24.701341313376354,2.585572536112612,63.86710970500974,0.31582937101109626,114.93147733249515,800,500,200
1.3800000000000001,22.04272740314414,3.344876692947963,73.73020513978221,0.31582937101109626,114.93147733249515,800,500,200
1.3900000000000001,21.68292313658607,4.244385868539692,92.03069254955825,0.14374958309188765,114.93147733249515,800,500,200
1.4000000000000001,26.772302302192823,4.183637788326783,112.00561559196201,0.14374958309188765,114.93147733249515,800,500,200
1.41,27.46107487306873,4.139621184286396,113.67844728783015,0.24152840653058538,114.93147733249515,800,500,200
1.42,24.63474460882625,3.0959303262666946,76.26745291430015,0.24152840653058538,114.93147733249515,800,500,200
1.43,24.25224240199478,4.2544065432742375,103.17889876411951,0.1,114.93147733249515,800,500,200
1.44,28.42632616012935,2.3217027804260866,65.9974804832711,0.1,114.93147733249515,800,500,200
1.45,28.99122696778984,2.7704443850032487,80.31858196726812,0.29739707826433753,114.93147733249515,800,500,200
1.46,23.17366401579573,1.7792316526584433,41.23131652497573,0.29739707826433753,114.93147733249515,800,500,200
1.47,22.386342485940784,2.485840409681975,55.64887477653204,0.1481378886690604,114.93147733249515,800,500,200
1.48,26.73647079667632,4.185401226592296,111.90285766715816,0.1481378886690604,114.93147733249515,800,500,200
1.49,27.32519664372532,3.855970548552426,105.36515349160842,0.20622059756279054,114.93147733249515,800,500,200
1.5,25.6705996607642,2.8012839914751018,71.91063988126493,0.20622059756279054,114.93147733249515,800,500,200
